service_id,date,exception_type
241806,20260123,1
241817,20260123,1
241818,20260123,1
241896,20260123,1
241897,20260123,1
242906,20260123,1
242588,20260124,1
242908,20260124,1
237320,20260124,1
237321,20260124,1
237361,20260124,1
237936,20260124,1
237943,20260124,1
237948,20260124,1
237949,20260124,1
238096,20260124,1
238400,20260124,1
238458,20260124,1
238486,20260124,1
240260,20260124,1
240323,20260124,1
240451,20260124,1
240454,20260124,1
240499,20260124,1
240957,20260124,1
242560,20260124,1
242562,20260124,1
242587,20260124,1
242655,20260124,1
242657,20260124,1
242589,20260124,1
241902,20260125,1
240957,20260125,1
242562,20260125,1
242587,20260125,1
242588,20260125,1
242589,20260125,1
242651,20260125,1
242655,20260125,1
242657,20260125,1
242659,20260125,1
242908,20260125,1
237321,20260125,1
237328,20260125,1
237936,20260125,1
237937,20260125,1
237943,20260125,1
237948,20260125,1
237949,20260125,1
238400,20260125,1
238458,20260125,1
238486,20260125,1
238668,20260125,1
240260,20260125,1
240451,20260125,1
240452,20260125,1
240454,20260125,1
240499,20260125,1
242560,20260125,1
237319,20260126,1
242906,20260126,1
237328,20260126,1
237356,20260126,1
237919,20260126,1
237937,20260126,1
237961,20260126,1
237966,20260126,1
238018,20260126,1
238427,20260126,1
238479,20260126,1
238668,20260126,1
238917,20260126,1
238918,20260126,1
238919,20260126,1
238987,20260126,1
238989,20260126,1
239283,20260126,1
239427,20260126,1
239574,20260126,1
239587,20260126,1
239648,20260126,1
239650,20260126,1
239667,20260126,1
239669,20260126,1
239721,20260126,1
239763,20260126,1
240203,20260126,1
240258,20260126,1
240272,20260126,1
240428,20260126,1
240452,20260126,1
240454,20260126,1
241786,20260126,1
241806,20260126,1
241817,20260126,1
241818,20260126,1
241896,20260126,1
241897,20260126,1
241902,20260126,1
242562,20260126,1
242651,20260126,1
242659,20260126,1
237324,20260126,1
241786,20260127,1
240454,20260127,1
241817,20260127,1
241818,20260127,1
241896,20260127,1
241897,20260127,1
242906,20260127,1
237319,20260127,1
237320,20260127,1
237324,20260127,1
237356,20260127,1
237361,20260127,1
237919,20260127,1
237961,20260127,1
237966,20260127,1
238018,20260127,1
238096,20260127,1
238427,20260127,1
238479,20260127,1
238917,20260127,1
238918,20260127,1
238919,20260127,1
238987,20260127,1
238989,20260127,1
239283,20260127,1
239427,20260127,1
239574,20260127,1
239587,20260127,1
239648,20260127,1
239650,20260127,1
239667,20260127,1
239669,20260127,1
239721,20260127,1
239763,20260127,1
240203,20260127,1
240258,20260127,1
240272,20260127,1
240323,20260127,1
240428,20260127,1
241806,20260127,1
239650,20260128,1
239667,20260128,1
239669,20260128,1
239721,20260128,1
239763,20260128,1
240203,20260128,1
240258,20260128,1
240272,20260128,1
240323,20260128,1
240428,20260128,1
240454,20260128,1
241786,20260128,1
241806,20260128,1
241817,20260128,1
241818,20260128,1
241896,20260128,1
241897,20260128,1
242906,20260128,1
237319,20260128,1
237320,20260128,1
237324,20260128,1
237356,20260128,1
237361,20260128,1
237919,20260128,1
237961,20260128,1
237966,20260128,1
238018,20260128,1
238096,20260128,1
238427,20260128,1
238479,20260128,1
238917,20260128,1
238918,20260128,1
238919,20260128,1
238987,20260128,1
238989,20260128,1
239283,20260128,1
239427,20260128,1
239574,20260128,1
239587,20260128,1
239648,20260128,1
237319,20260129,1
241818,20260129,1
237324,20260129,1
237356,20260129,1
237361,20260129,1
237919,20260129,1
237961,20260129,1
237966,20260129,1
241896,20260129,1
241897,20260129,1
242906,20260129,1
238018,20260129,1
238096,20260129,1
238427,20260129,1
238479,20260129,1
238917,20260129,1
238918,20260129,1
238919,20260129,1
238987,20260129,1
238989,20260129,1
239283,20260129,1
239427,20260129,1
239574,20260129,1
239587,20260129,1
239648,20260129,1
239650,20260129,1
239667,20260129,1
239669,20260129,1
239721,20260129,1
239763,20260129,1
240203,20260129,1
240258,20260129,1
240272,20260129,1
240323,20260129,1
240428,20260129,1
240454,20260129,1
241786,20260129,1
241806,20260129,1
241817,20260129,1
237320,20260129,1
237319,20260130,1
242906,20260130,1
237324,20260130,1
237356,20260130,1
237361,20260130,1
237919,20260130,1
237961,20260130,1
237966,20260130,1
238018,20260130,1
238096,20260130,1
238427,20260130,1
238479,20260130,1
238917,20260130,1
238918,20260130,1
238919,20260130,1
238987,20260130,1
238989,20260130,1
239283,20260130,1
239427,20260130,1
239574,20260130,1
239587,20260130,1
239648,20260130,1
239650,20260130,1
239667,20260130,1
239669,20260130,1
239721,20260130,1
239763,20260130,1
240203,20260130,1
240258,20260130,1
240272,20260130,1
240323,20260130,1
240428,20260130,1
240454,20260130,1
241786,20260130,1
241806,20260130,1
241817,20260130,1
241818,20260130,1
241896,20260130,1
241897,20260130,1
237320,20260130,1
237320,20260131,1
242908,20260131,1
237361,20260131,1
237936,20260131,1
237943,20260131,1
237948,20260131,1
237949,20260131,1
238096,20260131,1
238400,20260131,1
238458,20260131,1
238486,20260131,1
240260,20260131,1
240323,20260131,1
240451,20260131,1
240454,20260131,1
240499,20260131,1
240957,20260131,1
242560,20260131,1
242562,20260131,1
242587,20260131,1
242588,20260131,1
242589,20260131,1
242655,20260131,1
242657,20260131,1
237321,20260131,1
237321,20260201,1
242908,20260201,1
237936,20260201,1
237937,20260201,1
237943,20260201,1
237948,20260201,1
237949,20260201,1
238400,20260201,1
238458,20260201,1
238486,20260201,1
238668,20260201,1
240260,20260201,1
240451,20260201,1
240452,20260201,1
240454,20260201,1
240499,20260201,1
240957,20260201,1
241902,20260201,1
242560,20260201,1
242562,20260201,1
242587,20260201,1
242588,20260201,1
242589,20260201,1
242651,20260201,1
242655,20260201,1
242657,20260201,1
242659,20260201,1
237328,20260201,1
241897,20260202,1
241896,20260202,1
242562,20260202,1
242651,20260202,1
242659,20260202,1
242906,20260202,1
237319,20260202,1
237324,20260202,1
237328,20260202,1
237356,20260202,1
237919,20260202,1
237937,20260202,1
237961,20260202,1
237966,20260202,1
238018,20260202,1
238427,20260202,1
238479,20260202,1
238668,20260202,1
238917,20260202,1
238918,20260202,1
238919,20260202,1
238987,20260202,1
238989,20260202,1
239283,20260202,1
239427,20260202,1
239574,20260202,1
239587,20260202,1
239648,20260202,1
239650,20260202,1
239667,20260202,1
239669,20260202,1
239721,20260202,1
239763,20260202,1
240203,20260202,1
240258,20260202,1
240272,20260202,1
240428,20260202,1
240452,20260202,1
240454,20260202,1
241786,20260202,1
241806,20260202,1
241817,20260202,1
241818,20260202,1
241902,20260202,1
237319,20260203,1
242906,20260203,1
237324,20260203,1
237356,20260203,1
237361,20260203,1
237919,20260203,1
237961,20260203,1
237966,20260203,1
238018,20260203,1
238096,20260203,1
238427,20260203,1
238479,20260203,1
238917,20260203,1
238918,20260203,1
238919,20260203,1
238987,20260203,1
238989,20260203,1
239283,20260203,1
239427,20260203,1
239574,20260203,1
239587,20260203,1
239648,20260203,1
239650,20260203,1
239667,20260203,1
239669,20260203,1
239721,20260203,1
239763,20260203,1
240203,20260203,1
240258,20260203,1
240272,20260203,1
240323,20260203,1
240428,20260203,1
240454,20260203,1
241786,20260203,1
241806,20260203,1
241817,20260203,1
241818,20260203,1
241896,20260203,1
241897,20260203,1
237320,20260203,1
239427,20260204,1
239283,20260204,1
239587,20260204,1
239648,20260204,1
239650,20260204,1
239667,20260204,1
239669,20260204,1
239721,20260204,1
239763,20260204,1
240203,20260204,1
240258,20260204,1
240272,20260204,1
240323,20260204,1
240428,20260204,1
240454,20260204,1
241786,20260204,1
241806,20260204,1
241817,20260204,1
241818,20260204,1
241896,20260204,1
241897,20260204,1
242906,20260204,1
237319,20260204,1
237320,20260204,1
237324,20260204,1
237356,20260204,1
237361,20260204,1
237919,20260204,1
237961,20260204,1
237966,20260204,1
238018,20260204,1
238096,20260204,1
238427,20260204,1
238479,20260204,1
238917,20260204,1
238918,20260204,1
238919,20260204,1
238987,20260204,1
238989,20260204,1
239574,20260204,1
237319,20260205,1
242906,20260205,1
237324,20260205,1
237356,20260205,1
237361,20260205,1
237919,20260205,1
237961,20260205,1
237966,20260205,1
238018,20260205,1
238096,20260205,1
238427,20260205,1
238479,20260205,1
238917,20260205,1
238918,20260205,1
238919,20260205,1
238987,20260205,1
238989,20260205,1
239283,20260205,1
239427,20260205,1
239574,20260205,1
239587,20260205,1
239648,20260205,1
239650,20260205,1
239667,20260205,1
239669,20260205,1
239721,20260205,1
239763,20260205,1
240203,20260205,1
240258,20260205,1
240272,20260205,1
240323,20260205,1
240428,20260205,1
240454,20260205,1
241786,20260205,1
241806,20260205,1
241817,20260205,1
241818,20260205,1
241896,20260205,1
241897,20260205,1
237320,20260205,1
237324,20260206,1
237356,20260206,1
237361,20260206,1
237919,20260206,1
237961,20260206,1
237966,20260206,1
238018,20260206,1
238096,20260206,1
238427,20260206,1
238479,20260206,1
238917,20260206,1
238918,20260206,1
238919,20260206,1
238987,20260206,1
238989,20260206,1
239283,20260206,1
239427,20260206,1
239574,20260206,1
239587,20260206,1
239648,20260206,1
239650,20260206,1
239667,20260206,1
239669,20260206,1
239721,20260206,1
239763,20260206,1
240203,20260206,1
240258,20260206,1
240272,20260206,1
240323,20260206,1
237319,20260206,1
237320,20260206,1
240428,20260206,1
240454,20260206,1
241786,20260206,1
241806,20260206,1
241817,20260206,1
241818,20260206,1
241896,20260206,1
241897,20260206,1
242906,20260206,1
237320,20260207,1
242908,20260207,1
237361,20260207,1
237936,20260207,1
237943,20260207,1
237948,20260207,1
237949,20260207,1
238096,20260207,1
238400,20260207,1
238458,20260207,1
238486,20260207,1
240260,20260207,1
240323,20260207,1
240451,20260207,1
240454,20260207,1
240499,20260207,1
240957,20260207,1
242560,20260207,1
242562,20260207,1
242587,20260207,1
242588,20260207,1
242589,20260207,1
242655,20260207,1
242657,20260207,1
237321,20260207,1
237328,20260208,1
237321,20260208,1
237937,20260208,1
237943,20260208,1
237948,20260208,1
237949,20260208,1
238400,20260208,1
238458,20260208,1
238486,20260208,1
238668,20260208,1
240260,20260208,1
240451,20260208,1
240452,20260208,1
240454,20260208,1
240499,20260208,1
240957,20260208,1
241902,20260208,1
242560,20260208,1
242562,20260208,1
242587,20260208,1
242588,20260208,1
242589,20260208,1
242651,20260208,1
242655,20260208,1
242657,20260208,1
242659,20260208,1
242908,20260208,1
237936,20260208,1
237319,20260209,1
240428,20260209,1
240452,20260209,1
240454,20260209,1
241786,20260209,1
241806,20260209,1
241817,20260209,1
241818,20260209,1
241896,20260209,1
241897,20260209,1
241902,20260209,1
242562,20260209,1
242651,20260209,1
242659,20260209,1
242906,20260209,1
237328,20260209,1
237356,20260209,1
237919,20260209,1
237937,20260209,1
237961,20260209,1
237966,20260209,1
238018,20260209,1
238427,20260209,1
238479,20260209,1
238668,20260209,1
238917,20260209,1
238918,20260209,1
238919,20260209,1
238987,20260209,1
238989,20260209,1
239283,20260209,1
239427,20260209,1
239574,20260209,1
239587,20260209,1
239648,20260209,1
239650,20260209,1
239667,20260209,1
239669,20260209,1
239721,20260209,1
239763,20260209,1
240203,20260209,1
240258,20260209,1
240272,20260209,1
237324,20260209,1
237319,20260210,1
242906,20260210,1
237324,20260210,1
237356,20260210,1
237361,20260210,1
237919,20260210,1
237961,20260210,1
237966,20260210,1
238018,20260210,1
238096,20260210,1
238427,20260210,1
238479,20260210,1
238917,20260210,1
238918,20260210,1
238919,20260210,1
238987,20260210,1
238989,20260210,1
239283,20260210,1
239427,20260210,1
239574,20260210,1
239587,20260210,1
239648,20260210,1
239650,20260210,1
239667,20260210,1
239669,20260210,1
239721,20260210,1
239763,20260210,1
240203,20260210,1
240258,20260210,1
240272,20260210,1
240323,20260210,1
240428,20260210,1
240454,20260210,1
241786,20260210,1
241806,20260210,1
241817,20260210,1
241818,20260210,1
241896,20260210,1
241897,20260210,1
237320,20260210,1
237319,20260211,1
242906,20260211,1
237324,20260211,1
237356,20260211,1
237361,20260211,1
237919,20260211,1
237961,20260211,1
237966,20260211,1
238018,20260211,1
238096,20260211,1
238427,20260211,1
238479,20260211,1
238917,20260211,1
238918,20260211,1
238919,20260211,1
238987,20260211,1
238989,20260211,1
239283,20260211,1
239427,20260211,1
239574,20260211,1
239587,20260211,1
239648,20260211,1
239650,20260211,1
239667,20260211,1
239669,20260211,1
239721,20260211,1
239763,20260211,1
240203,20260211,1
240258,20260211,1
240272,20260211,1
240323,20260211,1
240428,20260211,1
240454,20260211,1
241786,20260211,1
241806,20260211,1
241817,20260211,1
241818,20260211,1
241896,20260211,1
241897,20260211,1
237320,20260211,1
237919,20260212,1
242906,20260212,1
237966,20260212,1
238018,20260212,1
238096,20260212,1
238427,20260212,1
238479,20260212,1
238917,20260212,1
238918,20260212,1
238919,20260212,1
238987,20260212,1
238989,20260212,1
239283,20260212,1
239427,20260212,1
239574,20260212,1
237319,20260212,1
237320,20260212,1
237324,20260212,1
237356,20260212,1
237361,20260212,1
239587,20260212,1
239648,20260212,1
239650,20260212,1
239667,20260212,1
239669,20260212,1
239721,20260212,1
239763,20260212,1
240203,20260212,1
240258,20260212,1
240272,20260212,1
240323,20260212,1
240428,20260212,1
240454,20260212,1
241786,20260212,1
241806,20260212,1
241817,20260212,1
241818,20260212,1
241896,20260212,1
241897,20260212,1
237961,20260212,1
240272,20260213,1
240258,20260213,1
240428,20260213,1
240454,20260213,1
241786,20260213,1
241806,20260213,1
241817,20260213,1
241818,20260213,1
241896,20260213,1
241897,20260213,1
242906,20260213,1
237319,20260213,1
237320,20260213,1
237324,20260213,1
237356,20260213,1
237361,20260213,1
237919,20260213,1
237961,20260213,1
237966,20260213,1
238018,20260213,1
238096,20260213,1
238427,20260213,1
238479,20260213,1
238917,20260213,1
238918,20260213,1
238919,20260213,1
238987,20260213,1
238989,20260213,1
239283,20260213,1
239427,20260213,1
239574,20260213,1
239587,20260213,1
239648,20260213,1
239650,20260213,1
239667,20260213,1
239669,20260213,1
239721,20260213,1
239763,20260213,1
240203,20260213,1
240323,20260213,1
237320,20260214,1
242908,20260214,1
237361,20260214,1
237936,20260214,1
237943,20260214,1
237948,20260214,1
237949,20260214,1
238096,20260214,1
238400,20260214,1
238458,20260214,1
238486,20260214,1
240260,20260214,1
240323,20260214,1
240451,20260214,1
240454,20260214,1
240499,20260214,1
240957,20260214,1
242560,20260214,1
242562,20260214,1
242587,20260214,1
242588,20260214,1
242589,20260214,1
242655,20260214,1
242657,20260214,1
237321,20260214,1
237321,20260215,1
242908,20260215,1
237936,20260215,1
237937,20260215,1
237943,20260215,1
237948,20260215,1
237949,20260215,1
238400,20260215,1
238458,20260215,1
238486,20260215,1
238668,20260215,1
240260,20260215,1
240451,20260215,1
240452,20260215,1
240454,20260215,1
240499,20260215,1
240957,20260215,1
241902,20260215,1
242560,20260215,1
242562,20260215,1
242587,20260215,1
242588,20260215,1
242589,20260215,1
242651,20260215,1
242655,20260215,1
242657,20260215,1
242659,20260215,1
237328,20260215,1
237321,20260216,1
242908,20260216,1
237328,20260216,1
237336,20260216,1
237357,20260216,1
237936,20260216,1
237937,20260216,1
237943,20260216,1
237948,20260216,1
237949,20260216,1
238400,20260216,1
238458,20260216,1
238486,20260216,1
238668,20260216,1
240260,20260216,1
240451,20260216,1
240452,20260216,1
240454,20260216,1
240499,20260216,1
240957,20260216,1
241902,20260216,1
242560,20260216,1
242562,20260216,1
242587,20260216,1
242588,20260216,1
242589,20260216,1
242651,20260216,1
242655,20260216,1
242659,20260216,1
237325,20260216,1
237319,20260217,1
237324,20260217,1
237328,20260217,1
237356,20260217,1
237919,20260217,1
237937,20260217,1
237961,20260217,1
237966,20260217,1
238018,20260217,1
238427,20260217,1
238479,20260217,1
238668,20260217,1
238917,20260217,1
238918,20260217,1
238919,20260217,1
238987,20260217,1
238989,20260217,1
239283,20260217,1
239427,20260217,1
239574,20260217,1
239587,20260217,1
239648,20260217,1
239650,20260217,1
239721,20260217,1
239763,20260217,1
240203,20260217,1
240258,20260217,1
240272,20260217,1
240428,20260217,1
240452,20260217,1
240454,20260217,1
241786,20260217,1
241806,20260217,1
241817,20260217,1
241818,20260217,1
241896,20260217,1
241897,20260217,1
241902,20260217,1
242562,20260217,1
242651,20260217,1
242659,20260217,1
242906,20260217,1
239667,20260217,1
239669,20260217,1
237319,20260218,1
242906,20260218,1
237324,20260218,1
237356,20260218,1
237361,20260218,1
237919,20260218,1
237961,20260218,1
237966,20260218,1
238018,20260218,1
238096,20260218,1
238427,20260218,1
238479,20260218,1
238917,20260218,1
238918,20260218,1
238919,20260218,1
238987,20260218,1
238989,20260218,1
239283,20260218,1
239427,20260218,1
239574,20260218,1
239587,20260218,1
239648,20260218,1
239650,20260218,1
239667,20260218,1
239669,20260218,1
239721,20260218,1
239763,20260218,1
240203,20260218,1
240258,20260218,1
240272,20260218,1
240323,20260218,1
240428,20260218,1
240454,20260218,1
241786,20260218,1
241806,20260218,1
241817,20260218,1
241818,20260218,1
241896,20260218,1
241897,20260218,1
237320,20260218,1
239669,20260219,1
239667,20260219,1
239763,20260219,1
240203,20260219,1
240258,20260219,1
240272,20260219,1
240323,20260219,1
240428,20260219,1
240454,20260219,1
241786,20260219,1
241806,20260219,1
241817,20260219,1
241818,20260219,1
241896,20260219,1
241897,20260219,1
242906,20260219,1
237319,20260219,1
237320,20260219,1
237324,20260219,1
237356,20260219,1
237361,20260219,1
237919,20260219,1
237961,20260219,1
237966,20260219,1
238018,20260219,1
238096,20260219,1
238427,20260219,1
238479,20260219,1
238917,20260219,1
238918,20260219,1
238919,20260219,1
238987,20260219,1
238989,20260219,1
239283,20260219,1
239427,20260219,1
239574,20260219,1
239587,20260219,1
239648,20260219,1
239650,20260219,1
239721,20260219,1
237319,20260220,1
242906,20260220,1
237324,20260220,1
237356,20260220,1
237361,20260220,1
237919,20260220,1
237961,20260220,1
237966,20260220,1
238018,20260220,1
238096,20260220,1
238427,20260220,1
238479,20260220,1
238917,20260220,1
238918,20260220,1
238919,20260220,1
238987,20260220,1
238989,20260220,1
239283,20260220,1
239427,20260220,1
239574,20260220,1
239587,20260220,1
239648,20260220,1
239650,20260220,1
239667,20260220,1
239669,20260220,1
239721,20260220,1
239763,20260220,1
240203,20260220,1
240258,20260220,1
240272,20260220,1
240323,20260220,1
240428,20260220,1
240454,20260220,1
241786,20260220,1
241806,20260220,1
241817,20260220,1
241818,20260220,1
241896,20260220,1
241897,20260220,1
237320,20260220,1
238400,20260221,1
238096,20260221,1
238486,20260221,1
240260,20260221,1
240323,20260221,1
240451,20260221,1
240454,20260221,1
240499,20260221,1
240957,20260221,1
242560,20260221,1
242562,20260221,1
242587,20260221,1
242588,20260221,1
242589,20260221,1
242655,20260221,1
242657,20260221,1
242908,20260221,1
237320,20260221,1
237321,20260221,1
237361,20260221,1
237936,20260221,1
237943,20260221,1
237948,20260221,1
237949,20260221,1
238458,20260221,1
237321,20260222,1
242908,20260222,1
237936,20260222,1
237937,20260222,1
237943,20260222,1
237948,20260222,1
237949,20260222,1
238400,20260222,1
238458,20260222,1
238486,20260222,1
238668,20260222,1
240260,20260222,1
240451,20260222,1
240452,20260222,1
240454,20260222,1
240499,20260222,1
240957,20260222,1
241902,20260222,1
242560,20260222,1
242562,20260222,1
242587,20260222,1
242588,20260222,1
242589,20260222,1
242651,20260222,1
242655,20260222,1
242657,20260222,1
242659,20260222,1
237328,20260222,1
239574,20260223,1
239587,20260223,1
239648,20260223,1
239650,20260223,1
239667,20260223,1
239669,20260223,1
239721,20260223,1
239763,20260223,1
240203,20260223,1
240258,20260223,1
240272,20260223,1
240428,20260223,1
240452,20260223,1
240454,20260223,1
241786,20260223,1
241806,20260223,1
241817,20260223,1
241818,20260223,1
241896,20260223,1
241897,20260223,1
241902,20260223,1
242562,20260223,1
242651,20260223,1
242659,20260223,1
242906,20260223,1
237319,20260223,1
237324,20260223,1
237328,20260223,1
237356,20260223,1
237919,20260223,1
237937,20260223,1
237961,20260223,1
237966,20260223,1
238018,20260223,1
238427,20260223,1
238479,20260223,1
238668,20260223,1
238917,20260223,1
238918,20260223,1
238919,20260223,1
238987,20260223,1
238989,20260223,1
239283,20260223,1
239427,20260223,1
242906,20260224,1
241897,20260224,1
237320,20260224,1
237324,20260224,1
237356,20260224,1
237361,20260224,1
237919,20260224,1
237961,20260224,1
237966,20260224,1
238018,20260224,1
238096,20260224,1
238427,20260224,1
238479,20260224,1
238917,20260224,1
238918,20260224,1
238919,20260224,1
238987,20260224,1
238989,20260224,1
239283,20260224,1
239427,20260224,1
239574,20260224,1
239587,20260224,1
239648,20260224,1
239650,20260224,1
239667,20260224,1
239669,20260224,1
239721,20260224,1
239763,20260224,1
240203,20260224,1
240258,20260224,1
240272,20260224,1
240323,20260224,1
240428,20260224,1
240454,20260224,1
241786,20260224,1
241806,20260224,1
241817,20260224,1
241818,20260224,1
241896,20260224,1
237319,20260224,1
237319,20260225,1
242906,20260225,1
237324,20260225,1
237356,20260225,1
237361,20260225,1
237919,20260225,1
237961,20260225,1
237966,20260225,1
238018,20260225,1
238096,20260225,1
238427,20260225,1
238479,20260225,1
238917,20260225,1
238918,20260225,1
238919,20260225,1
238987,20260225,1
238989,20260225,1
239283,20260225,1
239427,20260225,1
239574,20260225,1
239587,20260225,1
239648,20260225,1
239650,20260225,1
239667,20260225,1
239669,20260225,1
239721,20260225,1
239763,20260225,1
240203,20260225,1
240258,20260225,1
240272,20260225,1
240323,20260225,1
240428,20260225,1
240454,20260225,1
241786,20260225,1
241806,20260225,1
241817,20260225,1
241818,20260225,1
241896,20260225,1
241897,20260225,1
237320,20260225,1
239667,20260226,1
239650,20260226,1
239721,20260226,1
239763,20260226,1
240203,20260226,1
240258,20260226,1
240272,20260226,1
240323,20260226,1
240428,20260226,1
240454,20260226,1
241786,20260226,1
241806,20260226,1
241817,20260226,1
241818,20260226,1
241896,20260226,1
241897,20260226,1
242906,20260226,1
237319,20260226,1
237320,20260226,1
237324,20260226,1
237356,20260226,1
237361,20260226,1
237919,20260226,1
237961,20260226,1
237966,20260226,1
238018,20260226,1
238096,20260226,1
238427,20260226,1
238479,20260226,1
238917,20260226,1
238918,20260226,1
238919,20260226,1
238987,20260226,1
238989,20260226,1
239283,20260226,1
239427,20260226,1
239574,20260226,1
239587,20260226,1
239648,20260226,1
239669,20260226,1
237319,20260227,1
242906,20260227,1
237324,20260227,1
237356,20260227,1
237361,20260227,1
237919,20260227,1
237961,20260227,1
237966,20260227,1
238018,20260227,1
238096,20260227,1
238427,20260227,1
238479,20260227,1
238917,20260227,1
238918,20260227,1
238919,20260227,1
238987,20260227,1
238989,20260227,1
239283,20260227,1
239427,20260227,1
239574,20260227,1
239587,20260227,1
239648,20260227,1
239650,20260227,1
239667,20260227,1
239669,20260227,1
239721,20260227,1
239763,20260227,1
240203,20260227,1
240258,20260227,1
240272,20260227,1
240323,20260227,1
240428,20260227,1
240454,20260227,1
241786,20260227,1
241806,20260227,1
241817,20260227,1
241818,20260227,1
241896,20260227,1
241897,20260227,1
237320,20260227,1
238096,20260228,1
237949,20260228,1
238458,20260228,1
238486,20260228,1
240260,20260228,1
240323,20260228,1
240451,20260228,1
240454,20260228,1
240499,20260228,1
240957,20260228,1
242560,20260228,1
242562,20260228,1
242587,20260228,1
242588,20260228,1
242589,20260228,1
242655,20260228,1
242657,20260228,1
242908,20260228,1
237320,20260228,1
237321,20260228,1
237361,20260228,1
237936,20260228,1
237943,20260228,1
237948,20260228,1
238400,20260228,1
237321,20260301,1
242908,20260301,1
237936,20260301,1
237937,20260301,1
237943,20260301,1
237948,20260301,1
237949,20260301,1
238400,20260301,1
238458,20260301,1
238486,20260301,1
238668,20260301,1
240260,20260301,1
240451,20260301,1
240452,20260301,1
240454,20260301,1
240499,20260301,1
240957,20260301,1
241902,20260301,1
242560,20260301,1
242562,20260301,1
242587,20260301,1
242588,20260301,1
242589,20260301,1
242651,20260301,1
242655,20260301,1
242657,20260301,1
242659,20260301,1
237328,20260301,1
241818,20260302,1
241817,20260302,1
241897,20260302,1
241902,20260302,1
242562,20260302,1
242651,20260302,1
242659,20260302,1
242906,20260302,1
237319,20260302,1
237324,20260302,1
237328,20260302,1
237356,20260302,1
237919,20260302,1
237937,20260302,1
237961,20260302,1
237966,20260302,1
238018,20260302,1
238427,20260302,1
238479,20260302,1
238668,20260302,1
238917,20260302,1
238918,20260302,1
238919,20260302,1
238987,20260302,1
238989,20260302,1
239283,20260302,1
239427,20260302,1
239574,20260302,1
239587,20260302,1
239648,20260302,1
239650,20260302,1
239667,20260302,1
239669,20260302,1
239721,20260302,1
239763,20260302,1
240203,20260302,1
240258,20260302,1
240272,20260302,1
240428,20260302,1
240452,20260302,1
240454,20260302,1
241786,20260302,1
241806,20260302,1
241896,20260302,1
237319,20260303,1
242906,20260303,1
237324,20260303,1
237356,20260303,1
237361,20260303,1
237919,20260303,1
237961,20260303,1
237966,20260303,1
238018,20260303,1
238096,20260303,1
238427,20260303,1
238479,20260303,1
238917,20260303,1
238918,20260303,1
238919,20260303,1
238987,20260303,1
238989,20260303,1
239283,20260303,1
239427,20260303,1
239574,20260303,1
239587,20260303,1
239648,20260303,1
239650,20260303,1
239667,20260303,1
239669,20260303,1
239721,20260303,1
239763,20260303,1
240203,20260303,1
240258,20260303,1
240272,20260303,1
240323,20260303,1
240428,20260303,1
240454,20260303,1
241786,20260303,1
241806,20260303,1
241817,20260303,1
241818,20260303,1
241896,20260303,1
241897,20260303,1
237320,20260303,1
238989,20260304,1
238987,20260304,1
239427,20260304,1
239574,20260304,1
239587,20260304,1
239648,20260304,1
239650,20260304,1
239667,20260304,1
239669,20260304,1
239721,20260304,1
239763,20260304,1
240203,20260304,1
240258,20260304,1
240272,20260304,1
240323,20260304,1
240428,20260304,1
240454,20260304,1
241786,20260304,1
241806,20260304,1
241817,20260304,1
241818,20260304,1
241896,20260304,1
241897,20260304,1
242906,20260304,1
237319,20260304,1
237320,20260304,1
237324,20260304,1
237356,20260304,1
237361,20260304,1
237919,20260304,1
237961,20260304,1
237966,20260304,1
238018,20260304,1
238096,20260304,1
238427,20260304,1
238479,20260304,1
238917,20260304,1
238918,20260304,1
238919,20260304,1
239283,20260304,1
237319,20260305,1
242906,20260305,1
237324,20260305,1
237356,20260305,1
237361,20260305,1
237919,20260305,1
237961,20260305,1
237966,20260305,1
238018,20260305,1
238096,20260305,1
238427,20260305,1
238479,20260305,1
238917,20260305,1
238918,20260305,1
238919,20260305,1
238987,20260305,1
238989,20260305,1
239283,20260305,1
239427,20260305,1
239574,20260305,1
239587,20260305,1
239648,20260305,1
239650,20260305,1
239667,20260305,1
239669,20260305,1
239721,20260305,1
239763,20260305,1
240203,20260305,1
240258,20260305,1
240272,20260305,1
240323,20260305,1
240428,20260305,1
240454,20260305,1
241786,20260305,1
241806,20260305,1
241817,20260305,1
241818,20260305,1
241896,20260305,1
241897,20260305,1
237320,20260305,1
237319,20260306,1
242906,20260306,1
237324,20260306,1
237356,20260306,1
237361,20260306,1
237919,20260306,1
237961,20260306,1
237966,20260306,1
238018,20260306,1
238096,20260306,1
238427,20260306,1
238479,20260306,1
238917,20260306,1
238918,20260306,1
238919,20260306,1
238987,20260306,1
238989,20260306,1
239283,20260306,1
239427,20260306,1
239574,20260306,1
239587,20260306,1
239648,20260306,1
239650,20260306,1
239667,20260306,1
239669,20260306,1
239721,20260306,1
239763,20260306,1
240203,20260306,1
240258,20260306,1
240272,20260306,1
240323,20260306,1
240428,20260306,1
240454,20260306,1
241786,20260306,1
241806,20260306,1
241817,20260306,1
241818,20260306,1
241896,20260306,1
241897,20260306,1
237320,20260306,1
242908,20260307,1
242657,20260307,1
237321,20260307,1
237361,20260307,1
237936,20260307,1
237943,20260307,1
237948,20260307,1
237949,20260307,1
238096,20260307,1
238400,20260307,1
238458,20260307,1
238486,20260307,1
240260,20260307,1
240323,20260307,1
240451,20260307,1
240454,20260307,1
